userId,date,merchantId,amountEuros,wording,eligibleForOffer,usedOffer
212,2021-07-16,galeries-lafayette,40,PAIEMENT PAR CARTE GL DIJON XX/XX,0,0
213,2021-07-17,galeries-lafayette,88,GL HAUSSMANN,1,0
214,2021-07-14,galeries-lafayette,35.6,PAIEMENT CB XXXX PARIS GLAFAYETTE.COM CARTE XXXXXXXX,0,0
215,2021-07-15,galeries-lafayette,75,PAIEMENT PAR CARTE GLAFAYETTE.COM PARIS XX/XX,0,0
214,2021-07-14,galeries-lafayette,30,PAIEMENT CB XXXX PARIS GLAFAYETTE.COM CARTE XXXXXXXX,0,0
216,2021-07-16,galeries-lafayette,17.99,PAIEMENT PAR CARTE GL ANGERS XX/XX,0,0
217,2021-07-16,galeries-lafayette,9.9,Cb Gl Clermont Fact XXXXXX,0,0
216,2021-07-16,galeries-lafayette,65,PAIEMENT PAR CARTE GL ANGERS XX/XX,0,0
218,2021-07-01,galeries-lafayette,135.45,CB GLAFAYETTE.COM XXXXXX XX/XX FR PARISXXXXXXX/ CB N° XXXX XXXX XXXX XXXX,0,0
219,2021-07-17,galeries-lafayette,52,Cb Gl Saint Lauren Fact XXXXXX,0,0
220,2021-07-17,galeries-lafayette,41.28,Cb Gl Limoges Fact XXXXXX,0,0
221,2021-07-17,galeries-lafayette,15,PAIEMENT PAR CARTE GL HAUSSMANN PARISXXXXXXX/ XX/XX,0,0
222,2021-07-17,galeries-lafayette,180,Cb Gl Haussmann Fact XXXXXX,0,0
223,2021-07-19,galeries-lafayette,37.5,CB GL BORDEAUX XX/XX/XX,0,0
222,2021-07-17,galeries-lafayette,35,Cb Gl Haussmann Fact XXXXXX,0,0
224,2021-07-16,galeries-lafayette,42.5,PAIEMENT PAR CARTE GALERIES LAFAYET DAX XX/XX,0,0
225,2021-07-17,galeries-lafayette,72.5,paiement par carte XX/XX/XXXX gl nantes,0,0
226,2021-07-16,galeries-lafayette,63.2,FACTURE CARTE DU XXXXXX GL STRASBOURG STRASXXXXXXX/ CARTE XXXXXXXXXXXXXXXX,0,0
227,2021-07-18,galeries-lafayette,12,Cb Gl Saint Lauren Fact XXXXXX,0,0
214,2021-07-15,galeries-lafayette,28.9,PAIEMENT CB XXXX PARIS GLAFAYETTE.COM CARTE XXXXXXXX,0,0
228,2021-07-17,galeries-lafayette,44.99,Cb Galeries Lafaye Fact XXXXXX,0,0
229,2021-07-17,galeries-lafayette,9.85,PAIEMENT PAR CARTE GL TOURS XX/XX,0,0
230,2021-07-19,galeries-lafayette,198,CB GL AVIGNON XX/XX/XX,0,0
231,2021-07-17,galeries-lafayette,63.6,PAIEMENT PAR CARTE GALERIES LAFAYET AMIENS CE XX/XX,0,0
232,2021-07-17,galeries-lafayette,10,PAIEMENT PAR CARTE GOURMET HAUSSMA PARISXXXXX XX/XX,0,0
233,2021-07-16,galeries-lafayette,30,GL AVIGNON,0,0
234,2021-07-17,galeries-lafayette,275,PAIEMENT PAR CARTE GL HAUSSMANN PARISXXXXXXX/ XX/XX,0,0
235,2021-07-17,galeries-lafayette,12,Cb Gl Metz Fact XXXXXX,0,0
234,2021-07-17,galeries-lafayette,125,PAIEMENT PAR CARTE GL HAUSSMANN PARISXXXXXXX/ XX/XX,0,0
236,2021-07-19,galeries-lafayette,30,ACHAT CB GLAFAYETTE.COM XX.XX.XX EUR XXXX CARTE NO XXX,0,0
237,2021-07-16,galeries-lafayette,100,GL MONTPELLIERS MONTPXXXXXXX/,0,0
238,2021-07-16,galeries-lafayette,39.98,PAIEMENT CB XXXX ANGERXXXXXXX/ GL ANGERS CARTE XXXXXXXX,0,0
239,2021-07-18,galeries-lafayette,10,ACHAT CB GOURMET HAUSSM XX.XX.XX CARTE NUMERO XXX,0,0
240,2021-07-17,galeries-lafayette,19.99,GL CARRE SENART XXLIEUSXXXXXXX/,0,0
241,2021-07-16,galeries-lafayette,215,PAIEMENT PAR CARTE GL TOULOUSE XX/XX,0,0
242,2021-07-15,galeries-lafayette,206.5,Cb Galeries Lafaye Fact XXXXXX,0,0
243,2021-07-16,galeries-lafayette,52.9,Cb Gl Rosny Sous B Fact XXXXXX,0,0
244,2021-07-17,galeries-lafayette,9.95,CARTE XXXXX XX/XX GL NANTES XXXXXXXXXXXXXXXIOPD,0,0
245,2021-07-18,galeries-lafayette,113.34,Cb Gl Bordeaux Fact XXXXXX,0,0
246,2021-07-17,galeries-lafayette,24.97,ACHAT CB GL HAUSSMANN XX.XX.XX CARTE NUMERO XXX,0,0
247,2021-07-16,galeries-lafayette,79,CARTE XX/XX/XX XX GL ROSNY SOUS CB*XXXX,0,0
246,2021-07-17,galeries-lafayette,21.42,ACHAT CB GL HAUSSMANN XX.XX.XX CARTE NUMERO XXX,0,0
248,2021-07-17,galeries-lafayette,30.38,Cb Gl Marseille Fact XXXXXX,0,0
246,2021-07-18,galeries-lafayette,21.28,ACHAT CB GL HAUSSMANN XX.XX.XX CARTE NUMERO XXX,0,0
248,2021-07-17,galeries-lafayette,11.99,Cb Gl Marseille Fact XXXXXX,0,0
248,2021-07-16,galeries-lafayette,7.9,Cb Gl Marseille Fact XXXXXX,0,0
249,2021-07-16,galeries-lafayette,61.7,PAIEMENT PAR CARTE GL BRON XX/XX,0,0
248,2021-07-16,galeries-lafayette,52.14,Cb Gl Marseille Fact XXXXXX,0,0
248,2021-07-16,galeries-lafayette,76.03,Cb Gl Marseille Fact XXXXXX,0,0
250,2021-07-18,galeries-lafayette,44.9,PAIEMENT PAR CARTE GL SAINT LAURENT XX/XX,0,0
251,2021-07-16,galeries-lafayette,55,XXXXXX CB****XXXX GL CLERMONT XXCLERMXXXXXXX/,0,0
252,2021-07-18,galeries-lafayette,45.6,PAIEMENT PAR CARTE GL SAINT LAURENT XX/XX,0,0
253,2021-07-16,galeries-lafayette,26.5,CARTE XXXXX XX/XX GAL LAFAYETTE,0,0
254,2021-07-17,galeries-lafayette,227.4,CARTE XXXXX XX/XX GL TOULOUSE XX TOULOXXXXXXX/ comptabilisé le XX/XX/XXXX,1,0
255,2021-07-17,galeries-lafayette,27.16,PAIEMENT PAR CARTE GL BORDEAUX XX/XX,0,0
256,2021-07-17,galeries-lafayette,62.3,CARTE XX/XX/XX XX GL MONTPELLIER CB*XXXX,0,0
257,2021-07-17,galeries-lafayette,19.9,GALERIES LAFAYET BESANCON,0,0
258,2021-07-16,galeries-lafayette,30.45,PAIEMENT PAR CARTE GL DIJON XX/XX,0,0
259,2021-07-17,galeries-lafayette,141.41,PAIEMENT PAR CARTE GALERIES LAFAYET BEAUVAIS XX/XX,0,0
260,2021-07-16,galeries-lafayette,119,PAIEMENT PAR CARTE GALERIES LAFAYET LORIENT XX/XX,1,0
261,2021-07-17,galeries-lafayette,18.89,PAIEMENT PAR CARTE GL SAINT LAURENT XX/XX,0,0
262,2021-07-15,galeries-lafayette,42.9,PAIEMENT PAR CARTE GLAFAYETTE.COM PARIS XX/XX,0,0
261,2021-07-17,galeries-lafayette,12.5,PAIEMENT PAR CARTE GL SAINT LAURENT XX/XX,0,0
263,2021-07-17,galeries-lafayette,85,PAIEMENT PAR CARTE GL LYON XX/XX,1,0
264,2021-07-17,galeries-lafayette,63,PAIEMENT PAR CARTE GL LE MANS XX/XX,0,0
263,2021-07-17,galeries-lafayette,61.4,PAIEMENT PAR CARTE GL LYON XX/XX,0,0
265,2021-07-16,galeries-lafayette,100,ACHAT CB GL LYON XX.XX.XX CARTE NUMERO XXX,1,0
263,2021-07-17,galeries-lafayette,55,PAIEMENT PAR CARTE GL LYON XX/XX,0,0
266,2021-07-19,galeries-lafayette,119,Paiement XX/XX GL ANGERS cb di n XXXXXXXXXXXXXXXX,0,0
267,2021-07-17,galeries-lafayette,172,PAIEMENT PAR CARTE GALERIES LAFAYET BELFORT XX/XX,0,0
268,2021-07-17,galeries-lafayette,6,PAIEMENT PAR CARTE GL HAUSSMANN PARISXXXXXXX/ XX/XX,0,0
268,2021-07-17,galeries-lafayette,182.45,PAIEMENT PAR CARTE GL HAUSSMANN PARISXXXXXXX/ XX/XX,0,0
269,2021-07-16,galeries-lafayette,17.45,PAIEMENT PAR CARTE GALERIES LAFAYET SAINTES XX/XX,0,0
268,2021-07-16,galeries-lafayette,49.9,PAIEMENT PAR CARTE GALERIES LAFAYET AMIENS CE XX/XX,0,0
270,2021-07-17,galeries-lafayette,72.9,FACTURE CARTE DU XXXXXX GALERIES LAFAYE CANNES CARTE XXXXXXXXXXXXXXXX,0,0
271,2021-07-16,galeries-lafayette,7.95,GL HAUSSMANN PARISXXXXXXX/,0,0
272,2021-07-17,galeries-lafayette,145.66,CARTE XX/XX/XX XX GL GRENOBLE CB*XXXX,0,0
273,2021-07-03,galeries-lafayette,95,CARTE XX/XX/XX XX GL HAUSSMANN,0,0
274,2021-07-15,galeries-lafayette,69.4,PAIEMENT PAR CARTE GLAFAYETTE.COM PARIS XX/XX,0,0
275,2021-07-18,galeries-lafayette,65.3,CARTE XX/XX/XX XX GL HAUSSMANN CB*XXXX,0,0
276,2021-07-17,galeries-lafayette,18,PAIEMENT CB XXXX ANGOULEME GALERIES LAFAYET CARTE XXXXXXXX,0,0
277,2021-07-17,galeries-lafayette,19.99,FACTURE CARTE DU XXXXXX GALERIES LAFAYE BESANCON CARTE XXXXXXXXXXXXXXXX,0,0
278,2021-07-17,galeries-lafayette,106,CARTE XX/XX GLAFAYETTE.COM PARIS,0,0
279,2021-07-18,galeries-lafayette,24,CARTE XX/XX/XX XX GL HAUSSMANN,0,0
280,2021-07-17,galeries-lafayette,13.98,PAIEMENT PAR CARTE INTERSPORT GL MARSEILLE XX/XX,0,0
279,2021-07-18,galeries-lafayette,34.99,CARTE XX/XX/XX XX GL HAUSSMANN,0,0
279,2021-07-18,galeries-lafayette,69.3,CARTE XX/XX/XX XX GL HAUSSMANN,0,0
281,2021-07-17,galeries-lafayette,19,ACHAT CB GL NANTES XX.XX.XX CARTE NUMERO XXX,0,0
282,2021-07-17,galeries-lafayette,32.9,PAIEMENT PSC XXXX ROSNYXXXXXXX/ GL ROSNY SOUS BO CARTE XXXXXXXX,0,0
283,2021-07-17,galeries-lafayette,5,paiement par carte XX/XX/XXXX gl saint laurent,0,0
284,2021-07-19,galeries-lafayette,234,Paiement à Galeries Lafayette,0,0
285,2021-07-16,galeries-lafayette,490,ACHAT CB GL ROSNY SOUS XX.XX.XX CARTE NUMERO XXX,1,0
286,2021-07-17,galeries-lafayette,57.44,Cb Gl Limoges Fact XXXXXX,0,0
287,2021-06-07,galeries-lafayette,278,Cb Gl Bordeaux Fact XXXXXX,1,1
288,2021-07-16,galeries-lafayette,12,Cb Gl Haussmann Fact XXXXXX,0,0
289,2021-07-16,galeries-lafayette,8.3,GOURMET HAUSSMA PARISXXXXXXX/,0,0
290,2021-07-17,galeries-lafayette,36.9,PAIEMENT PAR CARTE GLAFAYETTE.COM PARIS XX/XX,0,0
289,2021-07-16,galeries-lafayette,11.7,GOURMET HAUSSMA PARISXXXXXXX/,0,0
291,2021-07-16,galeries-lafayette,56.7,XXXXXX CB****XXXX GL TOULOUSE XXTOULOXXXXXXX/,0,0
289,2021-07-16,galeries-lafayette,7.5,PAIEMENT PAR CARTE GOURMET HAUSSMA PARISXXXXX XX/XX,0,0
292,2021-07-16,galeries-lafayette,75,PAIEMENT PAR CARTE GL CLERMONT XX/XX,0,0
293,2021-07-12,galeries-lafayette,24.5,XXXXXX CB****XXXX GLAFAYETTE.COM FR PARISXXXXXXX XXXXEUR X EURO = XXXXXXX,0,0
294,2021-07-17,galeries-lafayette,42,ACHAT CB GL HAUSSMANN XX.XX.XX CARTE NUMERO XXX,0,0
295,2021-07-13,galeries-lafayette,86,CARTE XXXXX XX/XX GALERIES LAFAYET XXXXXXXXXXXXXXXIOPD,0,0
294,2021-07-17,galeries-lafayette,17.6,ACHAT CB GL HAUSSMANN XX.XX.XX CARTE NUMERO XXX,0,0
295,2021-07-15,galeries-lafayette,85.98,CARTE XXXXX XX/XX GALERIES LAFAYET XXXXXXXXXXXXXXXIOPD,0,0
294,2021-07-17,galeries-lafayette,35.9,ACHAT CB GL HAUSSMANN XX.XX.XX CARTE NUMERO XXX,0,0
296,2021-07-17,galeries-lafayette,39,PAIEMENT PAR CARTE GL TOULOUSE XX/XX,0,0
297,2021-07-16,galeries-lafayette,24.5,CARTE XX/XX/XX GALERIES LAFAYET CB*XXXX,0,0
298,2021-07-17,galeries-lafayette,54.3,PAIEMENT PAR CARTE GL METZ XX/XX,0,0
299,2021-07-15,galeries-lafayette,62.3,PAIEMENT PAR CARTE GLAFAYETTE.COM PARIS XX/XX,0,0
300,2021-07-17,galeries-lafayette,138,PAIEMENT PAR CARTE GL GRENOBLE XX/XX,0,0
301,2021-07-17,galeries-lafayette,87.03,PAIEMENT PAR CARTE GL ORLEANS XX/XX,0,0
302,2021-07-15,galeries-lafayette,26,PAIEMENT PAR CARTE GL MONTPELLIERS XX/XX,0,0
303,2021-07-17,galeries-lafayette,41.3,Cb Galeries Lafaye Fact XXXXXX,0,0
302,2021-07-16,galeries-lafayette,5,PAIEMENT PAR CARTE GL MONTPELLIERS XX/XX,0,0
303,2021-07-17,galeries-lafayette,64,Cb Galeries Lafaye Fact XXXXXX,0,0
80,2021-07-17,galeries-lafayette,53.94,PAIEMENT PAR CARTE GAL LAFAYETTE RENNES XX/XX,0,0
304,2021-07-18,galeries-lafayette,61,PAIEMENT PAR CARTE GL NICE MASSENA XX/XX,0,0
80,2021-07-16,galeries-lafayette,24.75,PAIEMENT PAR CARTE GAL LAFAYETTE RENNES XX/XX,0,0
305,2021-07-17,galeries-lafayette,23.85,PAIEMENT PAR CARTE GL ROSNY SOUS BO XX/XX,0,0
306,2021-07-17,galeries-lafayette,27.99,ACHAT CB GL NICE MASSEN XX.XX.XX CARTE NUMERO XXX,0,0
307,2021-07-16,galeries-lafayette,39,Cb Gl Montpelliers Fact XXXXXX,0,0
308,2021-07-17,galeries-lafayette,32.5,PAIEMENT PAR CARTE GL BRON XX/XX,0,0
309,2021-07-17,galeries-lafayette,29.99,CB GL ROSNY SOUS BO XX/XX ROSNYXXXXXXX/ XX CB N° XXXX XXXX XXXX XXXX,0,0
310,2021-07-17,galeries-lafayette,45,PAIEMENT PAR CARTE GL CARRE SENART LIEUSXXXXX XX/XX,0,0
311,2021-07-17,galeries-lafayette,7.95,PAIEMENT PAR CARTE MGL SAINT LAURENT XX/XX,0,0
74,2021-06-09,galeries-lafayette,348.8,PAIEMENT CB XXXX FR PARISXXXXX GLAFAYETTE.COM CARTE XXXXXXXX,1,1
312,2021-07-17,galeries-lafayette,840,PAIEMENT PAR CARTE GL HAUSSMANN PARISXXXXXXX/ XX/XX,0,0
313,2021-07-15,galeries-lafayette,26.7,PAIEMENT PAR CARTE GLAFAYETTE.COM PARIS XX/XX,0,0
314,2021-06-12,galeries-lafayette,100,CB GL BRON XX/XX BRON XXXXXXX/ XX CB N° XXXX XXXX XXXX XXXX,0,0
315,2021-07-17,galeries-lafayette,34.5,ACHAT CB GL STRASBOURG XX.XX.XX CARTE NUMERO XXX,0,0
316,2021-07-17,galeries-lafayette,40,GL HAUSSMANN,0,0
317,2021-07-03,galeries-lafayette,5.97,CARTE XXXXX XX/XX GL TOULOUSE XXXXXXXXXXXXXXXIOPD,0,0
318,2021-07-16,galeries-lafayette,295,PAIEMENT CB XXXX NICE XXXXXXX/ GL NICE MASSENA CARTE XXXXXXXX,0,0
319,2021-07-17,galeries-lafayette,2.8,PAIEMENT PAR CARTE GALERIES LAFAYET BELFORT XX/XX,0,0
320,2021-07-18,galeries-lafayette,24.85,PAIEMENT PAR CARTE GALERIES LAFAYET CANNES XX/XX,0,0
321,2021-07-16,galeries-lafayette,42.5,PAIEMENT CB XXXX MARSEILLE X GL MARSEILLE CARTE XXXXXXXX,0,0
322,2021-07-16,galeries-lafayette,246.5,ACHAT CB GL TOULOUSE XX.XX.XX CARTE NUMERO XXX OC,0,0
322,2021-07-16,galeries-lafayette,68.5,ACHAT CB GL TOULOUSE XX.XX.XX CARTE NUMERO XXX OC,0,0
88,2021-07-17,galeries-lafayette,25,ACHAT CB GL BRON XX.XX.XX CARTE NUMERO XXX,0,0
323,2021-07-18,galeries-lafayette,22.5,PAIEMENT PAR CARTE GL SAINT LAURENT XX/XX,0,0
323,2021-07-18,galeries-lafayette,83.94,PAIEMENT PAR CARTE GL SAINT LAURENT XX/XX,0,0
324,2021-07-19,galeries-lafayette,66.5,Cb Gl Saint Lauren Fact XXXXXX,0,0
325,2021-07-16,galeries-lafayette,11.75,XXXXXX CB****XXXX GL STRASBOURG XXSTRASXXXXXXX/,0,0
326,2021-07-13,galeries-lafayette,48.5,CB GLAFAYETTE.COM XX/XX/XX,0,0
327,2021-07-17,galeries-lafayette,90,PAIEMENT PAR CARTE GL LYON XX/XX,1,0
328,2021-07-16,galeries-lafayette,25,PAIEMENT PAR CARTE GL TOULOUSE XX/XX,0,0
328,2021-07-16,galeries-lafayette,55,PAIEMENT PAR CARTE GL TOULOUSE XX/XX,0,0
329,2021-07-17,galeries-lafayette,12.26,PAIEMENT PAR CARTE GOURMET HAUSSMA PARISXXXXX XX/XX,0,0
330,2021-07-17,galeries-lafayette,99,FACTURE CARTE DU XXXXXX GALERIES LAFAYE ANGOULEME CARTE XXXXXXXXXXXXXXXX,0,0
331,2021-07-16,galeries-lafayette,73.03,ACHAT CB GL METZ XX.XX.XX CARTE NUMERO XXX,0,0
332,2021-07-19,galeries-lafayette,8.99,XXXXXX CB****XXXX GL NICE MASSENAXXNICE XXXXXXX/,0,0
8,2021-07-19,galeries-lafayette,96,PAIEMENT PAR CARTE GL CLERMONT XX/XX,0,0
333,2021-07-19,galeries-lafayette,78,PAIEMENT PAR CARTE GL TOURS XX/XX,0,0
334,2021-07-19,galeries-lafayette,86,PAIEMENT PAR CARTE GL TOULOUSE XX/XX,1,0
335,2021-07-19,galeries-lafayette,27.48,ACHAT CB GL TOULOUSE XX.XX.XX CARTE NUMERO XXX,0,0
336,2021-07-19,galeries-lafayette,95.5,ACHAT CB GL HAUSSMANN XX.XX.XX CARTE NUMERO XXX,0,0
336,2021-07-19,galeries-lafayette,24.97,ACHAT CB GL HAUSSMANN XX.XX.XX CARTE NUMERO XXX,0,0
337,2021-07-17,galeries-lafayette,239.16,GALERIES LAFAYET BELFORT,1,0
337,2021-07-17,galeries-lafayette,69.6,GALERIES LAFAYET BELFORT,0,0
338,2021-07-19,galeries-lafayette,9.95,PAIEMENT PAR CARTE GL TOURS XX/XX,0,0
339,2021-07-15,galeries-lafayette,42.9,PAIEMENT PAR CARTE GLAFAYETTE.COM PARIS XX/XX,0,0
340,2021-07-17,galeries-lafayette,47.94,CARTE XX/XX/XX GL HAUSSMANN X CB*XXXX,0,0
341,2021-07-16,galeries-lafayette,56.99,ACHAT CB GLAFAYETTE.COM XX.XX.XX EUR XXXX CARTE NO XXX,0,0
341,2021-07-15,galeries-lafayette,6.48,ACHAT CB GLAFAYETTE.COM XX.XX.XX EUR XXX CARTE NO XXX,0,0
342,2021-07-17,galeries-lafayette,122,PAIEMENT PAR CARTE GL AVIGNON XX/XX,1,0
342,2021-07-17,galeries-lafayette,70.59,PAIEMENT PAR CARTE GL AVIGNON XX/XX,0,0
188,2021-07-18,galeries-lafayette,32.47,FACTURE CARTE DU XXXXXX GL HAUSSMANN PARISXXXXXXX/ CARTE XXXXXXXXXXXXXXXX,0,0
188,2021-07-18,galeries-lafayette,149,FACTURE CARTE DU XXXXXX GL HAUSSMANN PARISXXXXXXX/ CARTE XXXXXXXXXXXXXXXX,0,0
343,2021-07-17,galeries-lafayette,85.8,CARTE XX/XX/XX GALERIES LAFAYET CB*XXXX,0,0
344,2021-07-17,galeries-lafayette,52,PAIEMENT PAR CARTE GL BORDEAUX XX/XX,0,0
345,2021-07-16,galeries-lafayette,99.5,PAIEMENT PAR CARTE GLAFAYETTE.COM PARIS XX/XX,0,0
346,2021-07-15,galeries-lafayette,118.3,FACTURE CARTE DU XXXXXX GLAFAYETTE.COM CARTE XXXXXXXXXXXXXXXX FRA XXXXXEUR,0,0
347,2021-07-17,galeries-lafayette,317.75,PAIEMENT PAR CARTE GL CARRE SENART LIEUSXXXXX XX/XX,1,0
348,2021-07-19,galeries-lafayette,74,Paiement à Galeries Lafayette,0,0
349,2021-07-18,galeries-lafayette,207,PAIEMENT PAR CARTE GL HAUSSMANN PARISXXXXXXX/ XX/XX,0,0
350,2021-07-16,galeries-lafayette,37.5,PAIEMENT PAR CARTE GL REIMS XX/XX,0,0
351,2021-07-16,galeries-lafayette,206.5,XXXXXX CB****XXXX GL DIJON FR DIJONXXXXXXX XXXXXEUR X EURO = XXXXXXX,1,0
352,2021-07-19,galeries-lafayette,38,FACTURE CARTE DU XXXXXX GALERIES LAFAYE BAYONNE CARTE XXXXXXXXXXXXXXXX,0,0
353,2021-07-19,galeries-lafayette,106.44,PAIEMENT PAR CARTE GL BIARRITZ XX/XX,1,0
354,2021-07-16,galeries-lafayette,32.2,CARTE XXXXX XX/XX GL STRASBOURG XXXXXXXXXXXXXXXIOPD,0,0
355,2021-07-16,galeries-lafayette,39,PAIEMENT PAR CARTE GL NICE MASSENA XX/XX,0,0
356,2021-07-17,galeries-lafayette,95.5,PAIEMENT PAR CARTE GL AVIGNON XX/XX,0,0
357,2021-07-17,galeries-lafayette,49,PAIEMENT PAR CARTE GALERIES LAFAYET LA ROCHEL XX/XX,0,0
358,2021-07-10,galeries-lafayette,37.5,CARTE XX/XX/XX GL CLERMONT X CB*XXXX,0,0
359,2021-07-15,galeries-lafayette,107.96,Cb Gl Prado Fact XXXXXX,0,0
360,2021-07-12,galeries-lafayette,4.9,XXXXXX CB****XXXX GL METZ XXMETZ XXXXXXX/,0,0
361,2021-07-12,galeries-lafayette,147,PAIEMENT PAR CARTE GLAFAYETTE.COM XXXXX PARIS XX/XX,1,0
362,2021-07-08,galeries-lafayette,23,CARTE XX/XX/XX GOURMET HAUSSMA X CB*XXXX,0,0
363,2021-07-02,galeries-lafayette,86.79,PAIEMENT PAR CARTE GL ANNECY XX/XX,0,0
364,2021-07-15,galeries-lafayette,17.15,PAIEMENT PAR CARTE GL ORLEANS XX/XX,0,0
365,2021-07-09,galeries-lafayette,31.4,PAIEMENT PAR CARTE GL MONTPELLIERS XX/XX,0,0
366,2021-07-03,galeries-lafayette,6,CB GOURMET HAUSSMA XX/XX PARISXXXXXXX/ XX CB N° XXXX XXXX XXXX XXXX,0,0
99,2021-06-04,galeries-lafayette,70,Cb Gl Clermont Fact XXXXXX,0,0
367,2021-07-14,galeries-lafayette,4.3,PAIEMENT PAR CARTE LE PALAIS DES GL ANNECY XX/XX,0,0
368,2021-07-13,galeries-lafayette,56.94,ACHAT CB GLAFAYETTE.COM XX.XX.XX EUR XXXX CARTE NO XXX,0,0
369,2021-07-08,galeries-lafayette,9.49,CARTE XX/XX/XX GL ORLEANS X CB*XXXX,0,0
370,2021-07-14,galeries-lafayette,62.5,PAIEMENT PSC XXXX LYON XEME GL LYON CARTE XXXXXXXX,0,0
371,2021-07-15,galeries-lafayette,39.34,CARTE XXXXX XX/XX GL AVIGNON XXXXXXXXXXXXXXXIOPD,0,0
372,2021-07-11,galeries-lafayette,15,PAIEMENT PAR CARTE GL SAINT LAURENT XX/XX,0,0
373,2021-07-15,galeries-lafayette,53.07,PAIEMENT PAR CARTE GL LE MANS XX/XX,0,0
374,2021-07-11,galeries-lafayette,77,PAIEMENT PAR CARTE GL SAINT LAURENT XX/XX,0,0
375,2021-07-14,galeries-lafayette,30,GL HAUSSMANN,0,0
374,2021-07-11,galeries-lafayette,76.3,PAIEMENT PAR CARTE GL SAINT LAURENT XX/XX,0,0
375,2021-07-14,galeries-lafayette,54.25,GL HAUSSMANN,0,0
376,2021-06-30,galeries-lafayette,29.9,PAIEMENT PAR CARTE GL TOULOUSE XX/XX,0,0
377,2021-07-15,galeries-lafayette,7.9,PAIEMENT PAR CARTE GL ANGERS XX/XX,0,0
378,2021-07-12,galeries-lafayette,44.9,Cb Gl Marseille Fact XXXXXX,0,0
379,2021-07-15,galeries-lafayette,16.4,PAIEMENT PAR CARTE GALERIES LAFAYET LA ROCHE XX/XX,0,0
380,2021-07-15,galeries-lafayette,82.5,Cb Gl Saint Lauren Fact XXXXXX,0,0
381,2021-07-11,galeries-lafayette,115.87,GL HAUSSMANN PARISXXXXXXX/,0,0
382,2021-07-14,galeries-lafayette,39,CARTE XX/XX/XX GL ANNECY X CB*XXXX,0,0
383,2021-07-10,galeries-lafayette,59,CARTE XX/XX/XX GL CLERMONT X CB*XXXX,0,0
384,2021-07-12,galeries-lafayette,67.2,XXXXXX CB****XXXX GLAFAYETTE.COM FR PARISXXXXXXX XXXXEUR X EURO = XXXXXXX,0,0
385,2021-07-11,galeries-lafayette,16.66,PAIEMENT PAR CARTE GL SAINT LAURENT XX/XX,0,0
386,2021-07-12,galeries-lafayette,158.16,GL STRASBOURG - STRASXXXXXXX/,0,0
387,2021-07-15,galeries-lafayette,34.95,FACTURE CARTE DU XXXXXX GL LYON LYON XXXXXXX/ CARTE XXXXXXXXXXXXXXXX,0,0
388,2021-07-12,galeries-lafayette,20.9,PAIEMENT PSC XXXX STRASXXXXXXX/ GL STRASBOURG CARTE XXXXXXXX,0,0
389,2021-07-12,galeries-lafayette,70,GALERIES LAFAYE,0,0
390,2021-07-13,galeries-lafayette,29.3,CARTE XX/XX/XX GOURMET HAUSSMA X CB*XXXX,0,0
391,2021-07-15,galeries-lafayette,33.5,PAIEMENT PAR CARTE GALERIES LAFAYET NIORT XX/XX,0,0
392,2021-07-10,galeries-lafayette,74.5,paiement par carte XX/XX/XXXX max gl haussmanXXXXXXX,0,0
145,2021-07-12,galeries-lafayette,9.95,GAL LAFAYETTE,0,0
393,2021-07-15,galeries-lafayette,5.99,PAIEMENT PAR CARTE GAL LAFAYETTE RENNES XX/XX,0,0
394,2021-07-09,galeries-lafayette,54.4,CARTE XX/XX/XX GLAFAYETTE.COM X CB*XXXX,0,0
395,2021-07-12,galeries-lafayette,74.5,ACHAT CB GL REIMS XX.XX.XX EUR XXXX CARTE NO XXX APPLE PAY,0,0
395,2021-07-12,galeries-lafayette,24,ACHAT CB GL REIMS XX.XX.XX EUR XXXX CARTE NO XXX APPLE PAY,0,0
396,2021-07-09,galeries-lafayette,60.9,PAIEMENT PAR CARTE GLAFAYETTE.COM XXXXX PARIS XX/XX,0,0
397,2021-07-13,galeries-lafayette,795,XXXXXX CB****XXXX GL HAUSSMANN XXPARISXXXXXXX/,1,0
398,2021-07-09,galeries-lafayette,14.95,Cb Gl Lyon Fact XXXXXX,0,0
399,2021-07-14,galeries-lafayette,85,XXXXXX CB****XXXX GL BORDEAUX FR BORDEXXXXXXX XXXXEUR X EURO = XXXXXXX,1,0
400,2021-07-11,galeries-lafayette,85,Cb Gl Bordeaux Fact XXXXXX,0,0
401,2021-07-01,galeries-lafayette,102,XXXXXX CB****XXXX GL TOULOUSE XXTOULOXXXXXXX/,0,0
402,2021-07-05,galeries-lafayette,183,PAIEMENT PAR CARTE GLAFAYETTE.COM PARIS XX/XX,1,0
403,2021-07-12,galeries-lafayette,90,CARTE XX/XX/XX GLAFAYETTE.COM XXXXXXX,0,0
404,2021-07-14,galeries-lafayette,18,CB GLAFAYETTE.CO XX/XX/XX,0,0
405,2021-07-15,galeries-lafayette,44.5,XXXXXX CB****XXXX GL STRASBOURG XXSTRASXXXXXXX/,0,0
406,2021-07-12,galeries-lafayette,24,Cb Gl Haussmann Fact XXXXXX,0,0
407,2021-07-15,galeries-lafayette,127.5,PAIEMENT PAR CARTE GALERIES LAFAYET AMIENS CE XX/XX,1,0
